tanggal,periode_data,pm10,pm25,so2,co,o3,no2,max,critical,categori,stasiun,_baris_sumber,tanggal_dt,row_param_max,cat_from_raw_max,critical_candidates,jumlah_critical_candidates,critical_final,flag_multi_critical,critical_status,critical_candidates_str,periode_expected,tanggal_raw,periode_data_raw,max_raw,critical_raw,categori_raw,stasiun_raw,jumlah_param_pada_max,flag_multi_param_max,categori_expected,jumlah_parameter_terisi,critical_terisi_flag,duplicate_group_size,duplicate_group_id,duplicate_type,dedup_action,used_for_main_dashboard_kpi
2020-07-11,202007,86.0,54.16715542521994,23.0,18.0,53.0,5.0,86.0,PM10,SEDANG,DKI4 Lubang Buaya,10985,2020-07-11,86.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,202007,2020-07-11,202007,86.0,PM10,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,238.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2020-07-11,202007,64.0,54.16715542521994,41.0,19.0,61.0,9.0,64.0,PM10,SEDANG,DKI4 Lubang Buaya,10986,2020-07-11,64.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,202007,2020-07-11,202011,64.0,PM10,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,238.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-08-11,202008,96.0,54.894428152492665,26.0,11.0,47.0,4.0,96.0,PM10,SEDANG,DKI4 Lubang Buaya,11015,2020-08-11,96.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,202008,2020-08-11,202008,96.0,PM10,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,239.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2020-08-11,202008,67.0,54.894428152492665,40.0,30.0,55.0,10.0,67.0,PM10,SEDANG,DKI4 Lubang Buaya,11016,2020-08-11,67.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,202008,2020-08-11,202011,67.0,PM10,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,239.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-09-11,202009,89.0,55.6217008797654,34.0,13.0,82.0,11.0,89.0,PM10,SEDANG,DKI4 Lubang Buaya,11047,2020-09-11,89.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,202009,2020-09-11,202009,89.0,PM10,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,240.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2020-09-11,202009,68.0,55.6217008797654,41.0,24.0,80.0,11.0,80.0,O3,SEDANG,DKI4 Lubang Buaya,11048,2020-09-11,80.0,SEDANG,['O3'],1,O3,False,CORRECTED_SINGLE_CRITICAL,O3,202009,2020-09-11,202011,80.0,CO,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,240.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-10-11,202010,69.0,56.32551319648094,7.0,65.0,7.0,69.0,69.0,PM10,SEDANG,DKI4 Lubang Buaya,11076,2020-10-11,69.0,BAIK,"['PM10', 'NO2']",2,PM10,True,VALID_MULTI_CRITICAL_ORIGINAL_RETAINED,"PM10, NO2",202010,2020-10-11,202010,1.0,PM10,SEDANG,DKI4 Lubang Buaya,2,True,SEDANG,6,1,2,241.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-10-11,202010,82.0,56.32551319648094,41.0,15.0,68.0,8.0,82.0,PM10,SEDANG,DKI4 Lubang Buaya,11077,2020-10-11,82.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,202010,2020-10-11,202011,82.0,PM10,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,241.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2020-12-11,202012,61.0,57.75659824046921,41.0,6.0,57.0,7.0,61.0,PM10,SEDANG,DKI4 Lubang Buaya,11108,2020-12-11,61.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,202012,2020-12-11,202011,61.0,PM10,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,242.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2020-12-11,202012,36.0,57.75659824046921,43.0,12.0,35.0,6.0,57.75659824046921,PM2.5,SEDANG,DKI4 Lubang Buaya,11109,2020-12-11,57.75659824046921,BAIK,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202012,2020-12-11,202012,43.0,PM2.5,BAIK,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,242.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-01,202212,64.0,93.0,52.0,17.0,50.0,31.0,93.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11718,2022-12-01,93.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-01,202212,93.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,243.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-01,202212,64.0,93.0,52.0,7.0,27.0,19.0,93.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11719,2022-12-01,93.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-01,202212,93.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,243.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-02,202212,60.0,94.0,52.0,18.0,42.0,30.0,94.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11720,2022-12-02,94.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-02,202212,94.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,244.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-02,202212,60.0,94.0,52.0,9.0,20.0,18.0,94.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11721,2022-12-02,94.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-02,202212,94.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,244.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-03,202212,60.0,100.0,52.0,16.0,49.0,31.0,100.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11722,2022-12-03,100.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-03,202212,100.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,245.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-03,202212,55.0,100.0,52.0,7.0,26.0,17.0,100.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11723,2022-12-03,100.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-03,202212,100.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,245.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-04,202212,65.0,95.0,52.0,19.0,45.0,34.0,95.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11724,2022-12-04,95.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-04,202212,95.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,246.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-04,202212,65.0,95.0,52.0,9.0,18.0,14.0,95.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11725,2022-12-04,95.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-04,202212,95.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,246.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-05,202212,74.0,117.0,52.0,19.0,48.0,33.0,117.0,PM2.5,TIDAK SEHAT,DKI4 Lubang Buaya,11726,2022-12-05,117.0,TIDAK SEHAT,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-05,202212,117.0,PM2.5,TIDAK SEHAT,DKI4 Lubang Buaya,1,False,TIDAK SEHAT,6,1,2,247.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-05,202212,74.0,117.0,52.0,9.0,21.0,13.0,117.0,PM2.5,TIDAK SEHAT,DKI4 Lubang Buaya,11727,2022-12-05,117.0,TIDAK SEHAT,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-05,202212,117.0,PM2.5,TIDAK SEHAT,DKI4 Lubang Buaya,1,False,TIDAK SEHAT,6,1,2,247.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-06,202212,70.0,107.0,49.0,24.0,41.0,44.0,107.0,PM2.5,TIDAK SEHAT,DKI4 Lubang Buaya,11728,2022-12-06,107.0,TIDAK SEHAT,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-06,202212,107.0,PM2.5,TIDAK SEHAT,DKI4 Lubang Buaya,1,False,TIDAK SEHAT,6,1,2,248.0,DUPLIKAT_IDENTIK,RETAINED_IN_FINAL_DATASET,True
2022-12-06,202212,70.0,107.0,49.0,24.0,41.0,44.0,107.0,PM2.5,TIDAK SEHAT,DKI4 Lubang Buaya,11729,2022-12-06,107.0,TIDAK SEHAT,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-06,202212,107.0,PM2.5,TIDAK SEHAT,DKI4 Lubang Buaya,1,False,TIDAK SEHAT,6,1,2,248.0,DUPLIKAT_IDENTIK,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-07,202212,53.0,88.0,52.0,21.0,37.0,40.0,88.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11730,2022-12-07,88.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-07,202212,88.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,249.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-07,202212,53.0,88.0,52.0,11.0,13.0,18.0,88.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11731,2022-12-07,88.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-07,202212,88.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,249.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-08,202212,51.0,85.0,52.0,16.0,47.0,35.0,85.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11732,2022-12-08,85.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-08,202212,85.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,250.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-08,202212,50.0,85.0,52.0,6.0,25.0,18.0,85.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11733,2022-12-08,85.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-08,202212,85.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,250.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-10,202212,42.0,72.0,52.0,27.0,29.0,35.0,72.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11735,2022-12-10,72.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-10,202212,72.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,251.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-10,202212,42.0,72.0,52.0,8.0,10.0,11.0,72.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11736,2022-12-10,72.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-10,202212,72.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,251.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-11,202212,44.0,72.0,52.0,20.0,31.0,32.0,72.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11737,2022-12-11,72.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-11,202212,72.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,252.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-11,202212,44.0,72.0,52.0,6.0,10.0,16.0,72.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11738,2022-12-11,72.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-11,202212,72.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,252.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-12,202212,37.0,62.0,51.0,10.0,32.0,22.0,62.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11739,2022-12-12,62.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-12,202212,62.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,253.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-12,202212,37.0,62.0,51.0,3.0,16.0,10.0,62.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11740,2022-12-12,62.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-12,202212,62.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,253.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-15,202212,28.0,60.0,52.0,10.0,29.0,23.0,60.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11743,2022-12-15,60.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-15,202212,60.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,254.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-15,202212,27.0,60.0,52.0,1.0,13.0,8.0,60.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11744,2022-12-15,60.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-15,202212,60.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,254.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-16,202212,56.0,83.0,52.0,12.0,28.0,30.0,83.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11745,2022-12-16,83.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-16,202212,83.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,255.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-16,202212,56.0,83.0,52.0,5.0,14.0,13.0,83.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11746,2022-12-16,83.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-16,202212,83.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,255.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-17,202212,65.0,98.0,52.0,30.0,38.0,45.0,98.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11747,2022-12-17,98.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-17,202212,98.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,256.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-17,202212,65.0,98.0,52.0,14.0,13.0,15.0,98.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11748,2022-12-17,98.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-17,202212,98.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,256.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-18,202212,64.0,96.0,52.0,26.0,46.0,45.0,96.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11749,2022-12-18,96.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-18,202212,96.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,257.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-18,202212,61.0,96.0,52.0,7.0,17.0,19.0,96.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11750,2022-12-18,96.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-18,202212,96.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,257.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-19,202212,64.0,99.0,57.0,28.0,39.0,48.0,99.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11751,2022-12-19,99.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-19,202212,99.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,258.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-19,202212,64.0,99.0,52.0,10.0,20.0,15.0,99.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11752,2022-12-19,99.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-19,202212,99.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,258.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-20,202212,85.0,154.0,54.0,23.0,29.0,47.0,154.0,PM2.5,TIDAK SEHAT,DKI4 Lubang Buaya,11753,2022-12-20,154.0,TIDAK SEHAT,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-20,202212,154.0,PM2.5,TIDAK SEHAT,DKI4 Lubang Buaya,1,False,TIDAK SEHAT,6,1,2,259.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-20,202212,85.0,154.0,52.0,10.0,11.0,13.0,154.0,PM2.5,TIDAK SEHAT,DKI4 Lubang Buaya,11754,2022-12-20,154.0,TIDAK SEHAT,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-20,202212,154.0,PM2.5,TIDAK SEHAT,DKI4 Lubang Buaya,1,False,TIDAK SEHAT,6,1,2,259.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-22,202212,49.0,65.0,59.0,49.0,23.0,24.0,65.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11756,2022-12-22,65.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-22,202212,65.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,260.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-22,202212,49.0,65.0,52.0,5.0,10.0,12.0,65.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11757,2022-12-22,65.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-22,202212,65.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,260.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-30,202212,40.0,64.0,57.0,21.0,17.0,24.0,64.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11765,2022-12-30,64.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-30,202212,64.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,261.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-30,202212,32.0,64.0,52.0,7.0,8.0,12.0,64.0,PM2.5,SEDANG,DKI4 Lubang Buaya,11766,2022-12-30,64.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-30,202212,64.0,PM2.5,SEDANG,DKI4 Lubang Buaya,1,False,SEDANG,6,1,2,261.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-01-12,201601,59.0,,11.0,33.0,29.0,20.0,59.0,PM10,SEDANG,DKI5 Kebon Jeruk,12592,2016-01-12,59.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201601,2016-01-12,201601,59.0,PM10,SEDANG,DKI5 Kebon Jeruk,1,False,SEDANG,5,1,2,262.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-01-12,201601,59.0,,12.0,36.0,40.0,20.0,59.0,PM10,SEDANG,DKI5 Kebon Jeruk,12593,2016-01-12,59.0,BAIK,['PM10'],1,PM10,False,CORRECTED_SINGLE_CRITICAL,PM10,201601,2016-01-12,201612,40.0,O3,BAIK,DKI5 Kebon Jeruk,1,False,SEDANG,5,1,2,262.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-02-12,201602,28.0,,7.0,40.0,52.0,11.0,52.0,O3,SEDANG,DKI5 Kebon Jeruk,12612,2016-02-12,52.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201602,2016-02-12,201602,52.0,O3,SEDANG,DKI5 Kebon Jeruk,1,False,SEDANG,5,1,2,263.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-02-12,201602,28.0,,9.0,25.0,17.0,11.0,28.0,PM10,BAIK,DKI5 Kebon Jeruk,12613,2016-02-12,28.0,BAIK,['PM10'],1,PM10,False,CORRECTED_SINGLE_CRITICAL,PM10,201602,2016-02-12,201612,25.0,CO,BAIK,DKI5 Kebon Jeruk,1,False,BAIK,5,1,2,263.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-03-12,201603,61.0,,11.0,36.0,74.0,12.0,74.0,O3,SEDANG,DKI5 Kebon Jeruk,12642,2016-03-12,74.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201603,2016-03-12,201603,74.0,O3,SEDANG,DKI5 Kebon Jeruk,1,False,SEDANG,5,1,2,264.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-03-12,201603,61.0,,9.0,29.0,15.0,12.0,61.0,PM10,SEDANG,DKI5 Kebon Jeruk,12643,2016-03-12,61.0,BAIK,['PM10'],1,PM10,False,CORRECTED_SINGLE_CRITICAL,PM10,201603,2016-03-12,201612,29.0,CO,BAIK,DKI5 Kebon Jeruk,1,False,SEDANG,5,1,2,264.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-04-12,201604,69.0,,9.0,59.0,71.0,16.0,71.0,O3,SEDANG,DKI5 Kebon Jeruk,12674,2016-04-12,71.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201604,2016-04-12,201604,71.0,O3,SEDANG,DKI5 Kebon Jeruk,1,False,SEDANG,5,1,2,265.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-04-12,201604,69.0,,9.0,28.0,14.0,16.0,69.0,PM10,SEDANG,DKI5 Kebon Jeruk,12675,2016-04-12,69.0,BAIK,['PM10'],1,PM10,False,CORRECTED_SINGLE_CRITICAL,PM10,201604,2016-04-12,201612,28.0,CO,BAIK,DKI5 Kebon Jeruk,1,False,SEDANG,5,1,2,265.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-05-12,201605,52.0,,9.0,57.0,74.0,11.0,74.0,O3,SEDANG,DKI5 Kebon Jeruk,12705,2016-05-12,74.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201605,2016-05-12,201605,74.0,O3,SEDANG,DKI5 Kebon Jeruk,1,False,SEDANG,5,1,2,266.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-05-12,201605,52.0,,9.0,26.0,16.0,11.0,52.0,PM10,SEDANG,DKI5 Kebon Jeruk,12706,2016-05-12,52.0,BAIK,['PM10'],1,PM10,False,CORRECTED_SINGLE_CRITICAL,PM10,201605,2016-05-12,201612,26.0,CO,BAIK,DKI5 Kebon Jeruk,1,False,SEDANG,5,1,2,266.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-06-12,201606,61.0,,9.0,58.0,114.0,13.0,114.0,O3,TIDAK SEHAT,DKI5 Kebon Jeruk,12737,2016-06-12,114.0,TIDAK SEHAT,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201606,2016-06-12,201606,114.0,O3,TIDAK SEHAT,DKI5 Kebon Jeruk,1,False,TIDAK SEHAT,5,1,2,267.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
